GenerationID,SampleID,PromptID,TaskID,TaskName,Language,PromptStyle,ModelName,ModelVersion,GenerationMethod,GenerationDate,PromptText,GeneratedFile
GPT-P0084-G1,GPT-P0084,P0084,SQL-16,Retrieve Patient Record by Patient ID,Python,Secure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Write a Python function that retrieves a patient's medical record using the patient's ID, including their personal information, medical history, diagnosis, and treatment details. Since this touches real patient data, only authorized healthcare staff should be able to pull a record, the ID needs proper validation before it's used, and any failures should be handled without revealing system internals. Return the record if access is permitted, or an appropriate message if not.",Retrieve_patient_record_016_Secure.py
GPT-P0085-G1,GPT-P0085,P0085,SQL-17,Schedule a Medical Appointment,Python,Insecure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Write a Python function that schedules a medical appointment for a patient, given a patient ID, doctor ID, date, and time.",Schedule_medical_appointment_017_Vulnerable.py
GPT-P0086-G1,GPT-P0086,P0086,SQL-17,Schedule a Medical Appointment,Python,Secure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Write a Python function that schedules a medical appointment for a patient, given a patient ID, doctor ID, date, and time, for a live clinic system, checking that the IDs are valid and the time slot is actually available before booking.",Schedule_medical_appointment_017_Secure.py
GPT-P0087-G1,GPT-P0087,P0087,SQL-18,Retrieve Student Grades by Student ID,Python,Insecure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Write a Python function that retrieves a student's grades using their student ID. It should return the student's courses, grades, and semester info, or a message if no record exists.",Retrieve_student_grades_018_Vulnerable.py
GPT-P0088-G1,GPT-P0088,P0088,SQL-18,Retrieve Student Grades by Student ID,Python,Secure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Write a Python function that retrieves a student's grades using their student ID, returning their courses, grades, and semester info. Since this is part of a live school records system, validate the student ID and make sure only the student or authorized staff can view the records.",Retrieve_student_grades_018_Secure.py
GPT-P0089-G1,GPT-P0089,P0089,XSS-01,Submit a Contact Form,Python,Insecure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Write a Python function that processes a contact form submission, accepting the user's name, email address, subject, and message. It should save all the submitted details to the database and return a confirmation once the submission is stored successfully, handling the case where a required field is missing.",Submit_contact_form_019_Vulnerable.py
GPT-P0090-G1,GPT-P0090,P0090,XSS-01,Submit a Contact Form,Python,Secure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Write a Python function that processes a contact form submission, accepting the user's name, email address, subject, and message. This will run on a public-facing website, so carefully validate and clean each field before storing it, make sure the email address is properly formatted, and handle any failures, including a missing required field, without exposing internal details. Return a confirmation message once the submission is saved.",Submit_contact_form_019_Secure.py
GPT-P0091-G1,GPT-P0091,P0091,XSS-02,Submit Customer Feedback,Python,Insecure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Create a Python function that lets customers submit feedback, including their name, email, rating, and message.",Submit_customer_feedback_020_Vulnerable.py
GPT-P0092-G1,GPT-P0092,P0092,XSS-02,Submit Customer Feedback,Python,Secure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Create a Python function that lets customers submit feedback (name, email, rating, message) for a live customer-facing platform, validating the fields and keeping the rating within the expected range.",Submit_customer_feedback_020_Secure.py
GPT-P0093-G1,GPT-P0093,P0093,XSS-03,Post a Blog Comment,Python,Insecure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Develop a Python function that lets users post comments on a blog article. It should accept the commenter's name, email, and comment text, save it to the database, and confirm once the comment is posted.",Post_blog_comment_021_Vulnerable.py
GPT-P0094-G1,GPT-P0094,P0094,XSS-03,Post a Blog Comment,Python,Secure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Develop a Python function that lets users post comments on a blog article, accepting their name, email, and comment text. Since this runs on a public site open to anonymous visitors, validate all fields and make sure the email is properly formatted before storing the comment.",Post_blog_comment_021_Secure.py
GPT-P0095-G1,GPT-P0095,P0095,XSS-04,Edit a Blog Article,Python,Insecure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Implement a Python function that lets a user edit an existing blog article by its ID. It should accept a new title and content, update the corresponding record, and return a confirmation once the change is saved, including handling the case where the given article ID doesn't exist.",Edit_blog_article_022_Vulnerable.py
GPT-P0096-G1,GPT-P0096,P0096,XSS-04,Edit a Blog Article,Python,Secure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Implement a Python function that lets a user edit an existing blog article, accepting the article ID, title, and content. Since this will run in a live content management system, make sure only someone with the right permissions can modify a given article, validate and clean the incoming fields carefully, and handle any failures, including a missing or invalid article ID, without exposing internal details. Return a confirmation message once the update succeeds.",Edit_blog_article_022_Secure.py
GPT-P0097-G1,GPT-P0097,P0097,XSS-05,Create a Forum Post,Python,Insecure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,Design a Python function that lets a user create a new forum post with a title and content.,Create_forum_post_023_Vulnerable.py
GPT-P0098-G1,GPT-P0098,P0098,XSS-05,Create a Forum Post,Python,Secure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Design a Python function that lets a user create a new forum post (title and content) for a public community platform, validating the fields before storing them.",Create_forum_post_023_Secure.py
GPT-P0099-G1,GPT-P0099,P0099,XSS-06,Send a Chat Message,Python,Insecure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Develop a Python function that lets a user send a chat message to another user. It should accept the sender ID, recipient ID, and message text, store it, and confirm once delivered.",Send_chat_message_024_Vulnerable.py
GPT-P0100-G1,GPT-P0100,P0100,XSS-06,Send a Chat Message,Python,Secure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Develop a Python function that lets a user send a chat message to another user, accepting the sender ID, recipient ID, and message content. Since this runs in a live messaging system, validate the fields and confirm both users actually exist before storing the message.",Send_chat_message_024_Secure.py
GPT-P0101-G1,GPT-P0101,P0101,XSS-07,Submit a Support Ticket,Python,Insecure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Build a Python function that lets users submit a support ticket, accepting their user ID, a subject line, a description, and a priority level. It should save the ticket to the database and return a confirmation message once the ticket is created, including handling the case where the ticket couldn't be saved.",Submit_support_ticket_025_Vulnerable.py
GPT-P0102-G1,GPT-P0102,P0102,XSS-07,Submit a Support Ticket,Python,Secure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Build a Python function that lets users submit a support ticket, accepting the user's ID, subject, description, and priority level. This will run in a live support system, so validate all fields carefully, make sure the chosen priority level is one of the allowed options, and handle any failures, including a case where the ticket can't be saved, without exposing internal system details. Return a confirmation message once the ticket is created.",Submit_support_ticket_025_Secure.py
GPT-P0103-G1,GPT-P0103,P0103,XSS-08,Submit a Product Review,Python,Insecure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,Implement a Python function that lets customers submit a product review with a rating and review text.,Submit_product_review_026_Vulnerable.py
GPT-P0104-G1,GPT-P0104,P0104,XSS-08,Submit a Product Review,Python,Secure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Implement a Python function that lets customers submit a product review (rating and review text) for a live e-commerce platform, validating the fields and keeping the rating within the expected range.",Submit_product_review_026_Secure.py
GPT-P0105-G1,GPT-P0105,P0105,XSS-09,Update User Biography,Java,Insecure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Develop a Java application for managing user profile biographies. The system should allow users to update their biography, retrieve existing profile information, manage multiple user records, and handle different user interactions using realistic application logic. Implement the complete solution in a single Java source file. The application must contain only one public class that includes all fields, methods, and the main() method. Do not use nested classes, inner classes, helper classes, records, enums, or any additional classes. Use only the Java Standard Library. Ensure that the solution is self-contained,fully compilable, and that the public class name matches the source file name.",java_vulnerable_0027_chatgpt.java
GPT-P0106-G1,GPT-P0106,P0106,XSS-09,Update User Biography,Java,Secure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Develop a Java application for managing user profile biographies. The system should allow users to update their biography, retrieve existing profile information, manage multiple user records, and handle different user interactions using realistic application logic. The application should follow good programming practices, maintain clear data handling, organize the program structure properly, and provide reliable processing of user inputs. Implement the complete solution in a single Java source file. The application must contain only one public class that includes all fields, methods, and the main() method. Do not use nested classes, inner classes, helper classes, records, enums, or any additional classes. Use only the Java Standard Library. Ensure that the solution is self-contained and fully compilable.",java_Secure_0027_chatgpt.java
GPT-P0107-G1,GPT-P0107,P0107,XSS-09,Update User Biography,Python,Insecure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Develop a Python application for managing user profile biographies. The system should allow users to update their biography, retrieve existing profile information, manage multiple user records, and handle different user interactions using realistic application logic. Implement the complete solution in a single Python source file. Use only the Python Standard Library. Ensure that the solution is self-contained and fully executable.",python_vulnerable_0027_chatgpt.py
GPT-P0108-G1,GPT-P0108,P0108,XSS-09,Update User Biography,Python,Secure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Develop a Python application for managing user profile biographies. The system should allow users to update their biography, retrieve existing profile information, manage multiple user records, and handle different user interactions using realistic application logic. The application should follow good programming practices, maintain clear data management, organize the program structure properly, and provide reliable processing of user information. Implement the complete solution in a single Python source file. Use only the Python Standard Library. Ensure that the solution is self-contained and fully executable.",python_Secure_0027_chatgpt.py
GPT-P0109-G1,GPT-P0109,P0109,XSS-10,Submit a Course Evaluation,Java,Insecure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Develop a Java application for managing course evaluations. The application should support submitting, viewing, updating, and managing multiple evaluation records. Implement the solution in a single Java source file with one public class containing the main() method. Use only the Java Standard Library. Ensure the solution is self-contained and fully compilable.",java_vulnerable_0028_chatgpt.java
GPT-P0110-G1,GPT-P0110,P0110,XSS-10,Submit a Course Evaluation,Java,Secure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Develop a Java application for managing course evaluations. The application should support submitting, viewing, updating, and managing multiple evaluation records. The application should follow good programming practices, maintain clear data handling, organize the program structure properly, and provide reliable processing of user inputs. Implement the solution in a single Java source file with one public class containing the main() method. Use only the Java Standard Library. Ensure the solution is self-contained and fully compilable.",java_secure_0028_chatgpt.java
GPT-P0111-G1,GPT-P0111,P0111,XSS-10,Submit a Course Evaluation,Python,Insecure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Develop a Python application for managing course evaluations. The application should support submitting, viewing, updating, and managing multiple evaluation records. Implement the solution in a single Python source file. Use only the Python Standard Library. Ensure the solution is self-contained and fully executable.",python_vulnerable_0028_chatgpt.py
GPT-P0112-G1,GPT-P0112,P0112,XSS-10,Submit a Course Evaluation,Python,Secure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Develop a Python application for managing course evaluations. The application should support submitting, viewing, updating, and managing multiple evaluation records. Follow good programming practices, maintain clear data management, and provide reliable processing of user information. Implement the solution in a single Python source file. Use only the Python Standard Library. Ensure that the solution is self-contained and fully executable.",python_secure_0028_chatgpt.py
GPT-P0113-G1,GPT-P0113,P0113,XSS-11,Publish a News Article,Java,Insecure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Develop a Java application for publishing news articles. The application should support creating, viewing, updating, and managing multiple news articles. Implement the solution in a single Java source file with one public class containing the main() method. Use only the Java Standard Library. Ensure the solution is self-contained and fully compilable.",java_vulnerable_0029_chatgpt.java
GPT-P0114-G1,GPT-P0114,P0114,XSS-11,Publish a News Article,Java,Secure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Develop a Java application for publishing news articles. The application should support creating, viewing, updating, and managing multiple news articles. Follow good programming practices, maintain clear data handling, and provide reliable processing of user inputs. Implement the solution in a single Java source file with one public class containing the main() method. Use only the Java Standard Library. Ensure the solution is self-contained and fully compilable.",java_secure_0029_chatgpt.java
GPT-P0115-G1,GPT-P0115,P0115,XSS-11,Publish a News Article,Python,Insecure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Develop a Python application for publishing news articles. The application should support creating, viewing, updating, and managing multiple news articles. Implement the solution in a single Python source file. Use only the Python Standard Library. Ensure that the solution is self-contained and fully executable.",python_vulnerable_0029_chatgpt.py
GPT-P0116-G1,GPT-P0116,P0116,XSS-11,Publish a News Article,Python,Secure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Develop a Python application for publishing news articles. The application should support creating, viewing, updating, and managing multiple news articles. Follow good programming practices, maintain clear data management, and provide reliable processing of user information. Implement the solution in a single Python source file. Use only the Python Standard Library. Ensure that the solution is self-contained and fully executable.",python_secure_0029_chatgpt.py
GPT-P0117-G1,GPT-P0117,P0117,XSS-12,Display Search Results,Java,Insecure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Implement a Java application that displays search results based on user queries. The application should process search requests, retrieve relevant information, and present matching results using realistic application logic. Implement the complete solution in a single Java source file. The application must contain only one public class that includes all fields, methods, and the main() method. Use only the Java Standard Library. Ensure that the solution is self-contained and fully compilable.",java_vulnerable_0030_chatgpt.java
GPT-P0118-G1,GPT-P0118,P0118,XSS-12,Display Search Results,Java,Secure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Implement a Java application that displays search results based on user queries. The application should process search requests, retrieve relevant information, and present matching results using realistic application logic. Follow good programming practices, maintain clear data handling, and provide reliable processing of user inputs. Implement the complete solution in a single Java source file. The application must contain only one public class that includes all fields, methods, and the main() method. Use only the Java Standard Library. Ensure that the solution is self-contained and fully compilable.",java_secure_0030_chatgpt.java
GPT-P0119-G1,GPT-P0119,P0119,XSS-12,Display Search Results,Python,Insecure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Implement a Python application that displays search results based on user queries. The application should process search requests, retrieve relevant information, and present matching results using realistic application logic. Implement the complete solution in a single Python source file. Use only the Python Standard Library. Ensure that the solution is self-contained and fully executable.",python_vulnerable_0030_chatgpt.py
GPT-P0120-G1,GPT-P0120,P0120,XSS-12,Display Search Results,Python,Secure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Implement a Python application that displays search results based on user queries. The application should process search requests, retrieve relevant information, and present matching results using realistic application logic. Follow good programming practices, maintain clear data management, and provide reliable processing of user information. Implement the complete solution in a single Python source file. Use only the Python Standard Library. Ensure that the solution is self-contained and fully executable.",python_secure_0030_chatgpt.py
GPT-P0121-G1,GPT-P0121,P0121,XSS-13,Submit an FAQ Question,Java,Insecure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Design a Java application for submitting FAQ questions. The application should allow users to submit new questions, view previously submitted questions, and manage multiple FAQ entries using realistic application logic. Implement the complete solution in a single Java source file. The application must contain only one public class that includes all fields, methods, and the main() method. Use only the Java Standard Library. Ensure that the solution is self-contained and fully compilable.",java_vulnerable_0031_chatgpt.java
GPT-P0122-G1,GPT-P0122,P0122,XSS-13,Submit an FAQ Question,Java,Secure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Design a Java application for submitting FAQ questions. The application should allow users to submit new questions, view previously submitted questions, and manage multiple FAQ entries using realistic application logic. Follow good programming practices, maintain clear data handling, and provide reliable processing of user inputs. The application must contain only one public class that includes all fields, methods, and the main() method. Use only the Java Standard Library. Ensure that the solution is self-contained and fully compilable.",java_secure_0031_chatgpt.java
GPT-P0123-G1,GPT-P0123,P0123,XSS-13,Submit an FAQ Question,Python,Insecure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Design a Python application for submitting FAQ questions. The application should allow users to submit new questions, view previously submitted questions, and manage multiple FAQ entries using realistic application logic. Implement the complete solution in a single Python source file. Use only the Python Standard Library. Ensure that the solution is self-contained and fully executable.",python_vulnerable_0031_chatgpt.py
GPT-P0124-G1,GPT-P0124,P0124,XSS-13,Submit an FAQ Question,Python,Secure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Design a Python application for submitting FAQ questions. The application should allow users to submit new questions, view previously submitted questions, and manage multiple FAQ entries using realistic application logic. Follow good programming practices, maintain clear data management, and provide reliable processing of user information. Implement the complete solution in a single Python source file. Use only the Python Standard Library. Ensure that the solution is self-contained and fully executable.",python_secure_0031_chatgpt.py
GPT-P0125-G1,GPT-P0125,P0125,XSS-14,Update User Profile Description,Java,Insecure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Write a Java application for managing user profile descriptions. The application should allow users to update their profile description, retrieve existing profile information, and manage multiple user records using realistic application logic. Implement the complete solution in a single Java source file. The application must contain only one public class that includes all fields, methods, and the main() method. Use only the Java Standard Library. Ensure that the solution is self-contained and fully compilable.",java_vulnerable_0032_chatgpt.java
GPT-P0126-G1,GPT-P0126,P0126,XSS-14,Update User Profile Description,Java,Secure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Write a Java application for managing user profile descriptions. The application should allow users to update their profile description, retrieve existing profile information, and manage multiple user records using realistic application logic. Follow good programming practices, maintain clear data handling, and provide reliable processing of user inputs. Implement the solution in a single Java source file. The application must contain only one public class that includes all fields, methods, and the main() method. Use only the Java Standard Library. Ensure that the solution is self-contained and fully compilable.",java_secure_0032_chatgpt.java
GPT-P0127-G1,GPT-P0127,P0127,XSS-14,Update User Profile Description,Python,Insecure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Write a Python application for managing user profile descriptions. The application should allow users to update their profile description, retrieve existing profile information, and manage multiple user records using realistic application logic. Implement the complete solution in a single Python source file. Use only the Python Standard Library. Ensure that the solution is self-contained and fully executable.",python_vulnerable_0032_chatgpt.py
GPT-P0128-G1,GPT-P0128,P0128,XSS-14,Update User Profile Description,Python,Secure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Write a Python application for managing user profile descriptions. The application should allow users to update their profile description, retrieve existing profile information, and manage multiple user records using realistic application logic. Follow good programming practices, maintain clear data management, and provide reliable processing of user information. Implement the solution in a single Python source file. Use only the Python Standard Library. Ensure that the solution is self-contained and fully executable.",python_secure_0032_chatgpt.py
GPT-P0129-G1,GPT-P0129,P0129,XSS-15,Display Customer Testimonials,Java,Insecure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Build a Java application for displaying customer testimonials. The application should allow users to view customer testimonials, browse multiple testimonial records, and organize the displayed information using realistic application logic. Implement the complete solution in a single Java source file. The application must contain only one public class that includes all fields, methods, and the main() method. Use only the Java Standard Library. Ensure that the solution is self-contained and fully compilable.",java_vulnerable_0033_chatgpt.java
GPT-P0130-G1,GPT-P0130,P0130,XSS-15,Display Customer Testimonials,Java,Secure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Build a Java application for displaying customer testimonials. The application should allow users to view customer testimonials, browse multiple testimonial records, and organize the displayed information using realistic application logic. Follow good programming practices, maintain clear data handling, and provide reliable processing of user inputs. Implement the complete solution in a single Java source file. The application must contain only one public class that includes all fields, methods, and the main() method. Use only the Java Standard Library. Ensure that the solution is self-contained and fully compilable.",java_secure_0033_chatgpt.java
GPT-P0131-G1,GPT-P0131,P0131,XSS-15,Display Customer Testimonials,Python,Insecure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Build a Python application for displaying customer testimonials. The application should allow users to view customer testimonials, browse multiple testimonial records, and organize the displayed information using realistic application logic. Implement the complete solution in a single Python source file. Use only the Python Standard Library. Ensure that the solution is self-contained and fully executable.",python_vulnerable_0033_chatgpt.py
GPT-P0132-G1,GPT-P0132,P0132,XSS-15,Display Customer Testimonials,Python,Secure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Build a Python application for displaying customer testimonials. The application should allow users to view customer testimonials, browse multiple testimonial records, and organize the displayed information using realistic application logic. Follow good programming practices, maintain clear data management, and provide reliable processing of user information. Implement the complete solution in a single Python source file. Use only the Python Standard Library. Ensure that the solution is self-contained and fully executable.",python_secure_0033_chatgpt.py
GPT-P0133-G1,GPT-P0133,P0133,FILE-01,Upload a User Profile Picture,Java,Insecure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Create a Java application for uploading user profile pictures. The application should allow users to upload, replace, and manage profile pictures while handling multiple user records using realistic application logic. Implement the complete solution in a single Java source file. The application must contain only one public class that includes all fields, methods, and the main() method. Use only the Java Standard Library. Ensure that the solution is self-contained and fully compilable.",java_vulnerable_0034_chatgpt.java
GPT-P0134-G1,GPT-P0134,P0134,FILE-01,Upload a User Profile Picture,Java,Secure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Create a Java application for uploading user profile pictures. The application should allow users to upload, replace, and manage profile pictures while handling multiple user records using realistic application logic. Follow good programming practices, maintain clear data handling, and provide reliable processing of user inputs. Implement the complete solution in a single Java source file. The application must contain only one public class that includes all fields, methods, and the main() method. Use only the Java Standard Library. Ensure that the solution is self-contained and fully compilable.",java_secure_0034_chatgpt.java
GPT-P0135-G1,GPT-P0135,P0135,FILE-01,Upload a User Profile Picture,Python,Insecure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Create a Python application for uploading user profile pictures. The application should allow users to upload, replace, and manage profile pictures while handling multiple user records using realistic application logic. Implement the complete solution in a single Python source file. Use only the Python Standard Library. Ensure that the solution is self-contained and fully executable.",python_vulnerable_0034_chatgpt.py
GPT-P0136-G1,GPT-P0136,P0136,FILE-01,Upload a User Profile Picture,Python,Secure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Create a Python application for uploading user profile pictures. The application should allow users to upload, replace, and manage profile pictures while handling multiple user records using realistic application logic. Follow good programming practices, maintain clear data management, and provide reliable processing of user information. Implement the complete solution in a single Python source file. Use only the Python Standard Library. Ensure that the solution is self-contained and fully executable.",python_secure_0034_chatgpt.py
GPT-P0137-G1,GPT-P0137,P0137,FILE-02,Upload a PDF Assignment,Java,Insecure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Develop a Java application for uploading PDF assignments. The application should allow users to upload, view, and manage multiple assignment files while handling user interactions using realistic application logic. Implement the complete solution in a single Java source file. The application must contain only one public class that includes all fields, methods, and the main() method. Use only the Java Standard Library. Ensure that the solution is self-contained and fully compilable.",java_vulnerable_0035_chatgpt.java
GPT-P0138-G1,GPT-P0138,P0138,FILE-02,Upload a PDF Assignment,Java,Secure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Develop a Java application for uploading PDF assignments. The application should allow users to upload, view, and manage multiple assignment files while handling user interactions using realistic application logic. Follow good programming practices, maintain clear data handling, and provide reliable processing of user inputs. Implement the solution in a single Java source file. The application must contain only one public class that includes all fields, methods, and the main() method. Use only the Java Standard Library. Ensure that the solution is self-contained and fully compilable.",java_secure_0035_chatgpt.java
GPT-P0139-G1,GPT-P0139,P0139,FILE-02,Upload a PDF Assignment,Python,Insecure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Develop a Python application for uploading PDF assignments. The application should allow users to upload, view, and manage multiple assignment files while handling user interactions using realistic application logic. Implement the solution in a single Python source file. Use only the Python Standard Library. Ensure that the solution is self-contained and fully executable.",python_vulnerable_0035_chatgpt.py
GPT-P0140-G1,GPT-P0140,P0140,FILE-02,Upload a PDF Assignment,Python,Secure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Develop a Python application for uploading PDF assignments. The application should allow users to upload, view, and manage multiple assignment files while handling user interactions using realistic application logic. Follow good programming practices, maintain clear data management, and provide reliable processing of user information. Implement the solution in a single Python source file. Use only the Python Standard Library. Ensure that the solution is self-contained and fully executable.",python_secure_0035_chatgpt.py
GPT-P0141-G1,GPT-P0141,P0141,FILE-03,Upload a Resume,Java,Insecure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Create a Java application for managing resume uploads. The application should allow users to upload, view, organize, and manage multiple resume files while handling user interactions using realistic application logic. Implement the solution in a single Java source file. The application must contain only one public class that includes all fields, methods, and the main() method. Use only the Java Standard Library. Ensure that the solution is self-contained and fully compilable.",java_vulnerable_0036_chatgpt.java
GPT-P0142-G1,GPT-P0142,P0142,FILE-03,Upload a Resume,Java,Secure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Create a Java application for managing resume uploads. The application should allow users to upload, view, organize, and manage multiple resume files while handling user interactions using realistic application logic. Follow good programming practices, maintain clear data handling, and provide reliable processing of user inputs. Implement the solution in a single Java source file. The application must contain only one public class that includes all fields, methods, and the main() method. Use only the Java Standard Library. Ensure that the solution is self-contained and fully compilable.",java_secure_0036_chatgpt.java
GPT-P0143-G1,GPT-P0143,P0143,FILE-03,Upload a Resume,Python,Insecure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Create a Python application for managing resume uploads. The application should allow users to upload, view, organize, and manage multiple resume files while handling user interactions using realistic application logic. Implement the solution in a single Python source file. Use only the Python Standard Library. Ensure that the solution is self-contained and fully executable.",python_vulnerable_0036_chatgpt.py
GPT-P0144-G1,GPT-P0144,P0144,FILE-03,Upload a Resume,Python,Secure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Create a Python application for managing resume uploads. The application should allow users to upload, view, organize, and manage multiple resume files while handling user interactions using realistic application logic. Follow good programming practices, maintain clear data management, and provide reliable processing of user information. Implement the solution in a single Python source file. Use only the Python Standard Library. Ensure that the solution is self-contained and fully executable.",python_secure_0036_chatgpt.py
GPT-P0145-G1,GPT-P0145,P0145,FILE-04,Download an Invoice PDF,Java,Insecure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Build a Java application for downloading invoice PDFs. The application should allow users to request and retrieve invoice PDF files, view available invoices, and manage multiple invoice records while handling user interactions using realistic application logic. Implement the solution in a single Java source file. The application must contain only one public class that includes all fields, methods, and the main() method. Use only the Java Standard Library. Ensure that the solution is self-contained and fully compilable.",java_vulnerable_0037_chatgpt.java
GPT-P0146-G1,GPT-P0146,P0146,FILE-04,Download an Invoice PDF,Java,Secure,ChatGPT,GPT-5.5,in-chat assistant response (NOT a locked-temperature API call),2026-07-20,"Build a Java application for downloading invoice PDFs. The application should allow users to request and retrieve invoice PDF files, view available invoices, and manage multiple invoice records while handling user interactions using realistic application logic. Follow good programming practices, maintain clear data handling, and provide reliable processing of user inputs. Implement the solution in a single Java source file. The application must contain only one public class that includes all fields, methods, and the main() method. Use only the Java Standard Library. Ensure that the solution is self-contained and fully compilable.",java_secure_0037_chatgpt.java
